time_s,theta_deg,m1_counts,m2_counts
9.067,12.0664,0,15307
9.077,12.1629,0,15379
9.089,12.2695,0,15464
9.1,12.3998,0,15543
9.11,12.4643,0,15612
9.121,12.5636,0,15686
9.131,12.6512,0,15760
9.143,12.7521,0,15844
9.154,12.8703,0,15924
9.164,12.9565,0,15991
9.174,13.0412,0,16063
9.184,13.1284,0,16134
9.195,13.2279,0,16214
9.208,13.3343,0,16301
9.221,13.456,0,16394
9.231,13.5511,0,16466
9.243,13.6431,0,16548
9.254,13.7494,0,16630
9.264,13.8212,0,16698
9.274,13.9276,0,16770
9.284,14.021,0,16842
9.295,14.112,0,16917
9.306,14.1931,0,16999
9.317,14.2752,0,17073
9.328,14.3767,0,17148
9.339,14.4862,0,17232
9.351,14.6017,0,17312
9.364,14.6868,0,17406
9.374,14.7826,0,17478
9.384,14.8725,0,17550
9.395,14.9692,0,17626
9.408,15.0583,0,17715
9.421,15.174,0,17809
9.431,15.2606,0,17882
9.443,15.3578,0,17964
9.454,15.4516,0,18045
9.464,15.5363,0,18114
9.474,15.639,0,18186
9.484,15.7256,0,18258
9.495,15.818,0,18333
9.508,15.9066,0,18423
9.518,15.9899,0,18493
9.528,16.0912,0,18564
9.539,16.1932,0,18647
9.551,16.2873,0,18729
9.561,16.3635,0,18798
9.571,16.4763,0,18872
9.581,16.5746,0,18944
9.593,16.6768,0,19026
9.604,16.7681,0,19106
9.614,16.8489,0,19176
9.624,16.9541,0,19248
9.635,17.05,0,19320
9.645,17.15,0,19396
9.655,17.2162,0,19461
9.668,17.3216,0,19555
9.678,17.4183,0,19627
9.69,17.5269,0,19711
9.701,17.6259,0,19790
9.712,17.7123,0,19868
9.722,17.8131,0,19937
9.732,17.9056,0,20007
9.744,18.0098,0,20089
9.755,18.1202,0,20169
9.768,18.2121,0,20261
9.778,18.306,0,20334
9.79,18.4052,0,20417
9.801,18.5267,0,20498
9.811,18.5881,0,20566
9.822,18.6894,0,20640
9.832,18.7824,0,20712
9.844,18.8793,0,20794
9.855,18.9847,0,20874
9.868,19.0776,0,20966
9.878,19.1771,0,21039
9.891,19.2858,0,21126
9.902,19.3979,0,21206
9.915,19.4882,0,21296
9.925,19.5572,0,21367
9.935,19.6664,0,21438
9.946,19.7731,0,21516
9.958,19.8646,0,21603
9.968,19.9423,0,21672
9.978,20.0343,0,21742
9.99,20.141,0,21827
10.002,20.2323,0,21907
10.015,20.3453,0,22000
10.025,20.4403,0,22071
10.035,20.5294,0,22142
10.046,20.6241,0,22220
10.059,20.7107,0,22308
10.072,20.8366,0,22402
10.082,20.9278,0,22474
10.094,21.0221,0,22557
10.105,21.1081,0,22636
10.115,21.1849,0,22704
10.125,21.2869,0,22776
10.135,21.3775,0,22847
10.146,21.4691,0,22925
10.159,21.5555,0,23013
10.172,21.6776,0,23108
10.182,21.7446,0,23179
10.194,21.865,0,23262
10.205,21.9588,0,23342
10.215,22.0366,0,23410
10.225,22.1379,0,23482
10.235,22.2294,0,23553
10.246,22.3241,0,23631
10.259,22.4127,0,23718
10.272,22.531,0,23813
10.282,22.5948,0,23885
10.294,22.709,0,23968
10.305,22.8077,0,24046
10.315,22.8988,0,24116
10.325,23.0082,0,24187
10.335,23.0987,0,24259
10.347,23.1948,0,24338
10.359,23.2956,0,24424
10.369,23.3637,0,24493
10.382,23.4575,0,24592
10.394,23.5759,0,24674
10.405,23.6663,0,24753
10.415,23.7504,0,24821
10.425,23.8383,0,24894
10.435,23.9491,0,24966
10.445,24.0324,0,25031
10.456,24.1448,0,25109
10.469,24.2335,0,25200
10.483,24.3444,0,25298
10.494,24.4814,0,25382
10.505,24.5838,0,25460
10.515,24.6595,0,25528
10.525,24.7361,0,25601
10.536,24.8428,0,25673
10.547,24.9454,0,25752
10.559,25.0464,0,25839
10.569,25.122,0,25908
10.579,25.2028,0,25976
10.591,25.2992,0,26063
10.602,25.3923,0,26143
10.612,25.4693,0,26209
10.622,25.5493,0,26287
10.633,25.625,0,26361
10.645,25.7404,0,26444
10.656,25.8286,0,26522
10.669,25.9295,0,26615
10.679,26.0107,0,26683
10.691,26.1131,0,26770
10.702,26.2068,0,26850
10.712,26.2766,0,26916
10.723,26.3575,0,26994
10.733,26.4365,0,27069
10.745,26.5572,0,27153
10.756,26.6594,0,27231
10.766,26.7413,0,27298
10.776,26.8283,0,27370
10.786,26.9227,0,27441
10.797,27.0493,0,27517
10.808,27.155,0,27599
10.818,27.2493,0,27668
10.829,27.3397,0,27745
10.841,27.449,0,27833
10.853,27.5559,0,27914
10.865,27.6845,0,28003
10.876,27.7787,0,28077
10.886,27.8733,0,28147
10.896,27.9897,0,28223
10.908,28.0937,0,28303
10.92,28.2062,0,28389
10.93,28.3059,0,28457
10.942,28.4082,0,28543
10.954,28.5054,0,28626
10.966,28.6309,0,28712
10.976,28.7275,0,28784
10.986,28.8271,0,28854
10.997,28.9583,0,28930
11.008,29.0629,0,29009
11.02,29.166,0,29098
11.03,29.2614,0,29165
11.042,29.365,0,29250
11.054,29.5054,0,29334
11.066,29.6117,0,29418
11.076,29.6969,0,29490
11.086,29.7861,0,29558
11.096,29.9189,0,29634
11.107,30.0292,0,29710
11.12,30.1289,0,29798
11.13,30.2145,0,29868
11.142,30.3173,0,29956
11.154,30.4183,0,30038
11.166,30.5426,0,30123
11.176,30.6342,0,30194
11.188,30.7475,0,30278
11.199,30.8492,0,30356
11.21,30.9375,0,30440
11.224,31.0178,0,30533
11.234,31.0979,0,30605
11.245,31.2137,0,30686
11.257,31.2976,0,30765
11.268,31.3893,0,30849
11.278,31.4632,0,30918
11.288,31.5363,0,30986
11.299,31.6132,0,31061
11.309,31.7007,0,31136
11.322,31.772,0,31230
11.332,31.8373,0,31297
11.344,31.9108,0,31381
11.356,31.9952,0,31465
11.367,32.0792,0,31545
11.377,32.1543,0,31612
11.389,32.2458,0,31697
11.4,32.3504,0,31775
11.412,32.4524,0,31862
11.423,32.5637,0,31940
11.435,32.6949,0,32023
11.446,32.8027,0,32101
11.457,32.9118,0,32179
11.467,33.0289,0,32250
11.478,33.1378,0,32331
11.488,33.2365,0,32400
11.499,33.3472,0,32476
11.511,33.4661,0,32561
11.523,33.5788,0,32644
11.535,33.6858,0,32728
11.546,33.8273,0,32808
11.557,33.9349,0,32885
11.567,34.0552,0,32957
11.578,34.163,0,33037
11.588,34.2566,0,33106
11.599,34.3665,0,33182
11.61,34.4658,0,33258
11.621,34.5705,0,33339
11.634,34.6667,0,33432
11.646,34.8045,0,33514
11.657,34.9137,0,33592
11.667,35.0322,0,33664
11.678,35.1314,0,33744
11.688,35.2163,0,33813
11.699,35.3168,0,33890
11.709,35.4171,0,33962
11.721,35.5224,0,34042
11.733,35.6189,0,34130
11.745,35.7147,0,34211
11.756,35.8274,0,34294
11.767,35.9385,0,34374
11.777,36.007,0,34442
11.787,36.0861,0,34510
11.798,36.1903,0,34588
11.809,36.2746,0,34665
11.821,36.3712,0,34754
11.835,36.4681,0,34850
11.846,36.5723,0,34929
